geoid,households,rental_vacancy_rate,percent_recent_construction,percent_prewar_construction,avg_renter_household_size,percent_3_plus_vehicles,percent_solar_heat,percent_mortgage_free,percent_no_high_school,percent_veterans,percent_recent_move_from_other_state,percent_foreign_born_recent_arrival,percent_adults_with_disability
21137,9770,3.3,0.1,7.8,2.62,20.3,0.3,47,11.2,8,0.5,0,19.5
21139,3826,9.8,0,6.4,2.29,31.7,0,47.8,5.3,6.2,0.9,0,20
21141,10870,6.2,0.1,9,2.4,24.4,0,48.1,9.8,8.3,2.4,0,15.6
21143,3230,2.9,0,6.7,1.96,25.1,0,48.9,3.3,13.5,2.1,6,16.8
21145,27514,5.6,0.1,8.9,2.06,18,0,42.9,3.8,10.8,2.1,7.8,13.8
21147,6277,8.8,0,5.1,2.8,16.8,0,55.2,13.4,7,3.4,9.1,31.5
21149,3759,4.9,0,12.7,2.53,27.5,0.2,49.3,6.9,8.7,0.6,6.1,15.2
21151,32064,5.1,0,5.1,2.34,20.7,0,37.7,6.2,8.7,2.8,24.6,14.3
21153,4996,6.6,0,5,2.51,20.2,0,65.7,15.8,3.7,0,17,27.8
21155,7395,3.3,0,10.6,2.39,23.9,0.1,46.4,8.7,8.2,0.4,13.7,15.6
21157,12602,7.3,0.3,2.6,2.18,23.6,0,41.4,5.4,9.8,1.2,16.5,13.5
21159,4320,2.1,0,4.7,2.22,20.8,0,70.7,12.2,5.5,2.5,0,32.7
21161,6736,11.9,0,19.8,2.58,21.9,0.1,45.4,6.6,8.6,2.4,20.2,16.9
21163,10574,10.2,0.2,5.2,2.81,29.6,0,35.6,4.7,18.5,4.4,10.2,15.6
21165,2427,14.8,0,4.9,2.57,22.5,0,57.3,12.6,7,1.3,0,22.3
21167,8824,3.2,0,12.2,2.45,24.4,0,43.3,8.1,8.5,0.8,18.5,18.1
21169,3936,2.3,0.1,9.3,2.28,28.9,0,52.3,14.9,8.5,1.7,7.3,20.5
21171,4443,5.5,0,6.9,2.44,26.2,0,54.4,16.3,8.3,1.9,8.7,22.9
21173,10248,7.7,0.1,6.8,2.75,18.9,0,42.4,8.3,8.2,1.6,5.8,21.4
21175,4808,8.8,0.2,5.1,2.32,22.5,0,58.5,14.2,5.3,1.5,13.5,24.9
21177,11539,16.6,0,8,2.63,25.1,0,49.4,9.8,8.3,1.3,0,18.7
21179,16817,7.3,0.5,6.8,2.55,27.8,0,39.6,3.9,9.4,1,6.4,14.3
21181,2824,9.4,0,20.6,2.38,25.9,0,42.7,8.5,8.9,1.4,13.2,17.3
21183,8813,1.2,0,9.8,2.73,27.7,0,50.8,9.6,8.6,2.3,24.1,21.6
21185,19706,5.3,0.1,3.8,2.69,32.6,0,25.5,2.5,9.4,2.9,4.9,7.6
21187,4123,0,0.9,13.4,2.72,22.2,0,44.5,4.6,7.9,0.9,0,19.9
21189,1773,2.9,0,6.2,2.21,19.2,0,55.5,20.4,8,0,0,34.7
21191,5356,7,0,17.1,2.35,31.3,0,38.6,5.3,6.8,1.5,37.2,17.4
21193,11080,5.4,0,8.6,2.44,20.5,0,62.2,13,7,0.9,0,27.3
21195,26124,5.8,0,6.8,2.36,19.6,0,60.6,11.6,5.9,1.7,15.3,29.2
21197,4767,7.3,0,4.3,2.37,20.5,0,50.8,12.9,6.6,0.8,2.9,26.4
21199,25593,9.6,0,5.6,2.46,20.7,0,45,10.1,9.6,1.7,24.7,20.9
21201,930,4.2,0,26.1,2.09,28.8,0,59,12.3,8,1,,16.6
21203,6621,6.7,0,7.8,2.34,24.5,0,54.3,14.2,8.3,0.6,0,23.5
21205,8542,9.7,0.3,5.1,2.25,21.4,0,43.2,8.8,6,3.4,24.3,12.8
21207,7050,7.5,0,3.9,2.52,23.7,0,53.5,13.3,7.4,0.3,3,19.6
21209,18421,7.3,0.1,8.8,2.45,24.1,0,25.5,4.2,9.3,2.5,9,11
21211,15888,4.8,0.1,9.5,2.65,28.7,0,33.4,5.5,8.6,2.6,18.4,10.8
21213,6793,8.4,0,9.9,2.48,24.3,0,41.5,5.4,7.7,2.3,4.2,12.8
21215,6418,4.9,0,9.2,2.48,40.9,0,26.2,4.6,8.8,0.5,0,13.4
21217,9715,4.7,0.1,6.4,2.39,18.5,0,46.1,8.7,6.4,2,54.3,16.6
21219,4567,10.3,0,10.7,2.74,24.5,0,53.4,13,9.1,3.6,10.7,13.9
21221,6014,8.2,0,4.4,2.2,27,0,46.4,5.7,14.1,1.9,11.1,14.1
21223,3548,6.3,0,8.3,2.46,29.5,0,40.9,3.4,10.2,1.7,0,15.7
21225,5562,4.1,0,15.8,2.59,23.5,0,43.1,5.4,8.3,6.8,29.6,19.7
21227,45387,5.1,0.1,5.9,2.39,20.5,0.1,34.1,5.7,7.3,3.9,27.3,13.5
21229,4495,4.7,0,19,2.36,28.5,0,45.4,11.5,6.5,1.6,16.7,15.2
21231,7917,11.2,0.3,7,2.64,22,0.1,55.3,15.1,7.5,2.3,0,24.6
21233,5129,6.6,0,14.9,2.55,26.3,0,55.1,8,9.9,0.7,12.9,20.2
21235,13110,8.4,0,6,2.5,19.8,0,49.5,12,8.2,2.7,31.1,20.8
21237,2918,1.4,0,3.6,2.2,18.4,0,72.6,15.1,5.1,0.4,,31.3
21239,9802,8.3,0.2,9.9,2.54,24.2,0,32.3,4.6,9.8,1.6,7.5,11.1
22001,22599,8,0.1,9.8,2.56,17.7,0,58,11.8,7,1.5,22.4,18.2
22003,8027,6.6,0,4.5,2.52,16.5,0.1,55.9,6.4,8.4,1.9,2.5,18.5
22005,40110,4.7,0.7,2.9,2.85,21.2,0,34.5,3.7,7.3,1.6,17.6,10.1
22007,8660,8.6,0.1,7.3,2.33,19.1,0.1,59.7,12.5,6.8,1,19.9,16
22009,14943,10.4,0.2,6.2,2.66,17.3,0,55.1,9.4,8.4,0.4,50,17.5
22011,13152,6.3,0.2,4.8,2.76,23.4,0,54.5,7.2,12.3,2.4,9.6,20.9
22013,5814,4.5,0,6.4,2.46,21.6,0,62.2,5.7,9.5,1,47.7,20.2
22015,47125,7.1,0.6,2.4,2.57,18.5,0,36,3.3,13.8,4.2,16.3,11.1
22017,97991,8.9,0.1,6.1,2.52,16.5,0,44.5,3.9,9.7,1.6,13.1,12.8
22019,75325,9,0.1,4.1,2.43,17.8,0,47.9,4.6,9.1,2.6,22,15.2
22021,3838,3.6,0,4.6,2.43,18.8,0,57.9,7.8,6.7,0.6,54.1,11.2
22023,2608,13.1,0,2.3,2.3,27.6,0,61.9,7,9.7,2,0.6,13.2
22025,3748,3.6,0.1,5.9,2.45,19.1,0,61.8,5.9,7.1,1.3,75.4,17.2
22027,5852,2,0.1,7.2,2.55,19.4,0,62.1,7.3,7.5,1.3,2.5,17.2
22029,7896,4.1,0.3,2.7,2.31,13.8,0,58.8,7.4,7.6,2.1,8.7,13.9
22031,10244,7.4,0.2,4.9,2.67,23.1,0,48.1,5.3,10.2,1.2,1.6,15.9
22033,169120,8.8,0.2,3.4,2.46,15.4,0,35.4,3,6.7,2.2,17.5,10.8
22035,2678,3.9,0.3,7.8,2.43,9.6,0,63.3,7.8,5.4,3.3,0,11.9
22037,6937,4.1,0,6.9,2.27,20.9,0,54.8,5.3,8.1,1,0,14.8
22039,11954,7.3,0,5.5,2.59,14.3,0,58.1,15.1,7.2,1.1,43.9,20.5
22041,7469,7.7,0.1,4.9,2.67,16.2,0,64.7,7.5,7.7,1.7,37.8,13.5
22043,7197,5.2,0.2,4.6,2.85,18.9,0,57.1,6.8,8.6,3,9.2,18
22045,26345,9.8,0.1,8.2,2.63,18.2,0,54.2,9.3,8,1,19.7,15.2
22047,11191,6,0.2,8.5,2.54,19.9,0,55.6,7.9,5.8,1.3,19.4,17.5
22049,6038,3.2,0,4.4,2.69,18.4,0,56.8,7.6,9.5,3,2,20.1
22051,168104,9.3,0,3.2,2.45,13.8,0,41.4,6.5,6.9,1.6,11.1,10.7
22053,11652,6.7,0.1,11.4,2.53,17.6,0,55.3,7.9,9.1,1.1,16.3,16.9
22055,88995,6.1,0.4,3.3,2.39,15.2,0,40,4.9,7.7,2.8,21,10.5
22057,35592,3.3,0,5.3,2.52,18.5,0,52.3,11.6,5.5,0.6,21.9,14.3
22059,5551,1.6,0,7.1,2.47,21,0,58.7,8.2,7.8,2.2,21.9,13.9
22061,17169,6.3,0.1,2.7,2.55,18.2,0,49.8,3.7,6.9,2.6,43.7,12.2
22063,47608,7.9,0.5,1.8,2.82,21.9,0,38.2,5.3,9.1,2.1,10.9,14.2
22065,4060,6.8,0.1,4.6,2.53,15.1,0,64.8,7.2,5.6,1.4,0,11.6
22067,10447,6.7,0.4,3.7,2.65,15.9,0,61.6,7.3,9.4,0.8,23.6,14.5
22069,14456,11.3,0.1,7.4,2.43,17.8,0,55.4,5.9,7.7,1.3,21,15.7
22071,153140,8.7,0.1,31.8,2.22,8.2,0.1,44.8,4.6,6.1,3.4,17.4,12
22073,57690,7.7,0.1,3.4,2.57,14.5,0,43.6,4.5,8.2,1.3,24.2,10.1
22075,8614,3.6,0.2,1.7,2.65,20.9,0,54.6,8.6,8.9,3.1,6.5,8.4
22077,8726,9.3,0,6.1,2.52,20.3,0,56.6,6.9,7.1,0.7,13.7,15
22079,47674,7.4,0.2,4.5,2.65,15,0.1,46.9,5.3,10.2,1.4,20.6,17.8
22081,3434,4.5,0.5,4.3,2.48,27.7,0,60.1,3.8,7.6,0.2,52.6,14.3
22083,7619,5,0.3,4.6,2.57,18.8,0.1,55.7,7.7,6.8,0.9,0,9.3
22085,9171,6.9,0.2,3,2.62,22.2,0,62.7,5.3,10.8,0.8,19.5,15.1
22087,14545,7,0.1,2,2.83,13.5,0.1,47.8,6.2,5.1,1.3,14,12.5
22089,18383,8.5,0.1,3.3,2.76,23.4,0,40,3.9,8,1.1,15.7,10.7
22091,4131,4.7,0,4.3,2.44,17.4,0,63.3,5.6,6.7,0.2,8.5,19.1
22093,7964,4.4,0.2,7.7,2.44,22.5,0.1,51.5,4.4,7.6,0.4,1.3,13.5
22095,15332,9.4,0,4.1,2.93,20.8,0,39.2,5.1,7.5,0.7,18,12.5
22097,30683,9.2,0.1,4.1,2.64,16.2,0,57.7,10.5,6.1,1.3,2.3,11.3
22099,19055,7.9,0.1,4.4,2.67,18.1,0.1,52.6,10.4,5.8,0.6,35.5,12.5
22101,20320,5.7,0.1,6.4,2.47,14.4,0,61,10.3,7.4,1.5,7.9,17.3
22103,89036,8.3,0.2,2.2,2.61,20.8,0,34.6,3.7,10.3,3.1,12.7,12.7
22105,45483,7.7,0.1,4.1,2.58,18.2,0,44.4,4.7,7.8,2.1,24.6,19.6
22107,1915,6.3,0,2.2,2.5,7.9,0,71.8,4.6,9.1,0.6,0,13.5
22109,40086,6.9,0,4.1,2.75,15.8,0,51.3,10.1,7,1.4,17.3,13.3
22111,8517,10.3,0.2,4.2,2.77,22.6,0,59.5,4.9,9.4,0.6,29.6,14.2
22113,21796,5.5,0,8.8,2.71,16.3,0,57.2,9.9,7.7,0.7,15.3,13.9
22115,17842,12.5,0.3,2.2,2.83,18.1,0,53.4,4.1,20.4,9.2,17.7,17.5
22117,17604,8.9,0,10,2.4,17.4,0,57.5,8.5,10.9,1.6,0,22.7
22119,15765,9.4,0.2,5.2,2.71,19.6,0,55.9,5.6,9.9,1.1,24.3,16.5
22121,9179,5.3,0.5,4.9,2.67,19.2,0,42,4.5,6.4,2.6,1.3,12.1
22123,4296,3.4,0,3.5,2.42,17.3,0,65.1,7.7,7.4,1.7,0,11.3
22125,3911,12.7,0,8.5,3.11,24.9,0,46.1,7.8,8.5,0.7,8.2,9.4
22127,5513,11.8,0.1,7.5,2.25,19.7,0,62.5,6.6,7.2,1.8,0,18.6
23001,44636,4,0,29.9,2.01,17.7,0,33.5,4.8,11.4,1.7,14.8,14
23003,30355,8.7,0,24.5,1.92,16.7,0.1,46.1,5.9,11.6,2.2,4.9,19.2
23005,117135,5.1,0.1,26.1,2.04,16.6,0.1,30,2,9.2,3.3,16.3,9.3
23007,11841,10,0,24.5,2.32,21.1,0,44.9,2.8,12,1.7,13.6,15.6
23009,24371,5,0,25.5,1.93,16.5,0.1,44.5,1.9,11.7,2.2,16.6,12.8
23011,51443,4.7,0.1,24,1.98,18.5,0,36.9,3.3,11.4,1.9,15.8,15.5
23013,16999,7,0,34.3,2.01,18.5,0.3,39.5,2.1,12,2.1,15.6,12.7
23015,14876,15.9,0,24.5,2.17,19.5,0.2,40.5,2.1,11.9,1.7,4.4,12.9
23017,21767,23.4,0,24.3,2.32,19.4,0.3,41.1,2.9,12.1,1.9,14.3,16.6
23019,61973,5.8,0.1,23.3,2.09,17.9,0.1,36.9,3.1,10.9,2.4,13.3,16.7
23021,7529,3.3,0.1,26.2,2.09,18.4,0,47.6,3.8,13.9,1.3,5.6,22.9
23023,15405,6.7,0,24.6,2.12,18.8,0.2,34.8,2.3,13.6,1.8,1.4,12.2
23025,21800,7.3,0,26.5,2.28,19.6,0.1,44.2,3.7,12.4,1.8,10.4,17.9
23027,16888,4.9,0.1,23.9,2.01,19.7,0.1,44.7,2.2,12.3,2.6,18.2,13
23029,14139,6.6,0.1,27.4,2.05,16,0.3,53.1,4.2,13.1,2.1,9,18.4
23031,82127,6.7,0.1,23,2.14,21.2,0.1,30.1,3,11.4,3.3,13.6,11.4
24001,28324,7.1,0,32.5,2.13,21.3,0,44.8,3.1,10.5,2.3,16.2,15.6
24003,203336,4.5,0.2,5.4,2.55,25.5,0,23.3,2.5,12.6,3.2,9.5,7.6
24005,312900,6,0.1,8.9,2.38,18.1,0,30.3,3.3,8.2,1.7,12.4,8.8
24009,31155,5.3,0.1,3.9,2.68,38.2,0,18.2,1.8,13.1,2.5,13.6,8.1
24011,11920,9.6,0,18.3,2.65,30.5,0,32.1,5.8,9.9,1.4,18.5,12.7
24013,60004,4.4,0.1,12.3,2.23,34.3,0.1,24.7,2.1,9.4,1.3,5.6,7.2
24015,36728,8.3,0.1,11.3,2.57,26.8,0.1,30.5,3.5,9.9,2.6,14.9,10.1
24017,53171,4.8,0.1,2.9,2.64,31.6,0,16.6,2.2,13.9,2.5,7.5,6.7
24019,13265,4.6,0,19.8,2.45,21.3,0,39.4,4,11.2,1.2,7.1,11
24021,88494,2.4,0.1,12,2.44,29.1,0.1,21.7,2.8,9.6,2.4,12.3,8.6
24023,11863,15.2,0,13.7,2.29,22.5,0,46.2,3.8,9.5,3,12.4,12.1
24025,91727,6.5,0.1,6,2.43,25.8,0.1,26.4,2.1,10.7,2,6.9,8.5
24027,108555,3.6,0.3,1.6,2.47,25,0.1,20.5,2.2,8,2.4,9.4,5.1
24029,7624,6,0,22.2,2.26,20.7,0,38.5,4.1,10.7,4.9,4.6,9.4
24031,365235,3.9,0.1,4.6,2.56,18.4,0,23.6,5,5.9,3.5,11.3,5.3
24033,305610,6.7,0.1,4.7,2.76,20.3,0,16.5,7.5,8.6,3.4,10.8,7.1
24035,17522,5.3,0.2,9.6,2.67,32.1,0.1,28.5,2.1,10.3,1.3,11.7,8.4
24037,38243,8.6,0.1,4.4,2.54,31.6,0.1,26,3.1,14.6,3.4,12.4,9.5
24039,8385,4.7,0,18.6,2.16,20.1,0,45,5.3,9.1,3.3,17,12.4
24041,16231,3.7,0.4,15.3,2.3,21.7,0.1,36.9,4.4,12.1,2.7,5.1,9.4
24043,56067,5.1,0.2,20.4,2.44,25,0,32.3,3.3,10.4,2.4,10.8,13.7
24045,36989,5.9,0,10.8,2.61,22.2,0,32,3.8,9.2,3.1,19.7,9.4
24047,20773,53.6,0,5.3,2.55,20.3,0.1,38.5,2.7,11.5,2.5,3.1,11.1
24510,242268,8,0,45.9,2.37,6.4,0,30.3,5.3,6.6,2.3,16.7,13.8
25001,94417,7.9,0,12.5,2.11,15.5,0,36.2,1.4,11.2,1.9,6.9,9.3
25003,55240,5.4,0,37.4,1.96,12.9,0,36.2,3.1,9.5,2.4,15.3,12.1
25005,212029,4.7,0,35.1,2.2,18.1,0,30.2,8.9,7.3,1.4,5.6,11.7
25007,6007,3.4,0,18.4,2.36,18.3,0.8,38.7,1.1,5.3,3.3,2.8,5.8
25009,287912,3.4,0,39.1,2.33,15.3,0,28,5.5,6.7,1.5,11.8,9.3
25011,30202,4.8,0.1,36.3,2.04,18,0.1,35.5,2,9.7,2,19.6,11.6
25013,176900,4.6,0,31.9,2.43,14.7,0,32,6.3,8.5,1.6,10.7,13.8
25015,58631,3.1,0,28.3,2.14,17.1,0.1,34,1.8,7.1,3.8,22.5,7.8
25017,585642,3.2,0.1,35.5,2.21,14.8,0.1,29.5,3.6,5.4,2.5,14.3,6.3
25019,3923,20.6,0,17.4,2.57,15.6,0.2,30.2,1.4,6,1.9,13.3,6.3
25021,259545,4,0.1,27.3,2.03,16.1,0.1,27.8,2.7,6.5,1.9,13,7
25023,181425,7,0.1,24.2,2.37,20.5,0,26.8,3,8.4,1.2,10.3,9
25025,296672,3.2,0.1,52.6,2.32,4.9,0,24.9,8.7,3.5,3.8,16.1,9.8
25027,301176,6,0,32.5,2.29,17.9,0,27.5,4,7.9,1.5,12.1,9.6
26001,5001,6.6,0,7.3,2.26,17.3,0.1,51,3,17.3,2,5.2,18.4
26003,3470,18.1,0.2,17.7,2.41,18,0,52.3,3.3,12.5,2.6,17.1,15.3
26005,41893,4.5,0.2,17.5,2.53,25,0,39.4,3.2,8,0.8,9,10.1
26007,12722,4.7,0,14.4,2.05,15.8,0,44,3.6,11.6,1.3,2.9,15.6
26009,9689,6.5,0,11.7,2.55,21.3,0,41.3,3.2,11.5,0.9,13.6,12.7
26011,6447,3.5,0,10.8,2.36,19.6,0,50.6,4.5,11.3,0.5,0.8,19.3
26013,2974,17.3,0.2,22.2,2.18,19.1,0.1,58.2,5,10.7,1.1,16.9,15.7
26015,22836,7.8,0.1,19.1,2.31,27.4,0,35.1,2.4,10.1,0.9,9.1,12.1
26017,43565,5,0.1,22.4,2.06,18.8,0,46.4,3,10,0.9,9.3,14.1
26019,7225,7.4,0,13.9,2.45,21.6,0,40.9,2.3,13.4,1.6,6.1,14.4
26021,61167,9.5,0,17.7,2.34,18.2,0,38.1,3.6,9.2,2.9,18.6,11.7
26023,16022,7.2,0,22.5,2.42,19.1,0,41,4.1,9.3,1.2,17.3,12.5
26025,52850,9.7,0,25.7,2.25,16.6,0,40.4,2.9,10.8,1.7,24,13.9
26027,20101,4.4,0.2,16,2.77,23.9,0,39.8,2.9,10.8,2.8,4.3,13.2
26029,10794,4.3,0.1,14.7,2.1,20.6,0,41.6,1.6,10.6,1.7,20.7,12.7
26031,11223,13.1,0,20.2,2.19,17,0,45.1,2.2,11.7,1.6,5.1,17.5
26033,13997,7.1,0,14.6,2.37,17.6,0,45.5,2.9,11.6,2,16.1,15.7
26035,13255,4.1,0,6.5,2.26,17.9,0,45.1,4.7,11.2,0.9,7,21.5
26037,28857,7.9,0.1,16.7,2.59,26.7,0.1,35.4,2,8,1.1,17.8,9.3
26039,5954,14.9,0.1,5.7,2.36,20.1,0,44,2.6,13.9,0.6,7.5,19.4
26041,15685,2.5,0.1,26.7,1.91,17.8,0,45.2,2.5,13.4,1.8,5.7,15.1
26043,11059,6.5,0,27.6,2.15,17.5,0,52,1.5,13.2,2.7,9.7,13.8
26045,43632,5.6,0,15.4,2.15,21.1,0,32.5,1.6,9,1.5,11.8,12.9
26047,13948,9.3,0,19.9,2.03,19.7,0,38.5,1.4,10.8,1.7,10.4,11.9
26049,165268,7.4,0,11.8,2.34,16.7,0,39.2,2.6,8.3,1.2,9.3,15.3
26051,10960,2.6,0,6.3,2.25,18.9,0,47.2,5.1,11.7,0.4,2.5,18.6
26053,6741,8.3,0,39.6,2.01,15.1,0.1,53.4,2,13.2,2.2,14.7,14.3
26055,35082,8.2,0.1,11,2.22,19.8,0,33.2,1.8,9.8,2,11.6,11.5
26057,14716,3,0,27.8,2.35,21.4,0,45.7,3.6,8.5,1.1,12.8,12.7
26059,17810,5,0.1,27.9,2.45,21,0.1,41.1,4.1,9.9,2.1,12.6,13.3
26061,13765,8,0.1,44.4,2.23,18.4,0,45.6,2.2,9.8,2.8,39.5,9.6
26063,13805,10.7,0,20.7,2.22,20.2,0.1,53.9,4.5,10,0.6,16.7,13.1
26065,110418,6.1,0,16.7,2.28,15.5,0,31.9,2.7,6.8,2.4,33.3,10.5
26067,22092,8.9,0.1,27.1,2.66,26.1,0,36.6,3.4,8.2,1.3,5.6,14.5
26069,11343,7.9,0,9.4,2.26,14.1,0,48.2,2.4,15.9,2.7,10.3,18.7
26071,5392,6.3,0,31.6,1.75,17.4,0,56.4,2.3,15.1,1.9,2.1,16.9
26073,24661,4.1,0,12.3,2.61,20,0,39.3,2.2,5.4,1.6,44.5,10.1
26075,60591,7.6,0.1,21.3,2.3,19.6,0,36.9,2.3,9.6,1.1,16.3,13.6
26077,100341,4.8,0.1,14.8,2.19,17.3,0,34,1.9,7.4,2.1,18.5,11.2
26079,7185,8.5,0.1,6.5,2.41,22.7,0,40.5,3,10.7,1.6,13,16.8
26081,232961,4.3,0.1,17.4,2.4,18.4,0,33.1,4.1,6.9,1.6,13.6,9.9
26083,1040,0.8,0.2,40.3,1.62,17.6,0,55.3,2.1,19.2,1.6,21.7,16.5
26085,4365,4.8,0,7.3,2.6,16.7,0,52.5,5.8,12.2,1.5,18.8,22.4
26087,32682,8.4,0,14.6,2.41,29.2,0,32.5,2.6,9.1,0.8,7.3,12.4
26089,9234,16.3,0,11.8,2.28,20.8,0,39.1,1.5,11.1,1.6,10.7,7.7
26091,37964,3.9,0.2,24.4,2.4,22.8,0,34.3,3.2,9.7,1.8,11.1,13.4
26093,68980,4.2,0.1,8.1,2.36,29.2,0,26.2,1,8,1,8.7,8
26095,2377,6.7,0,15.9,2.25,14.5,0,56.1,3.6,11.1,0.9,0,22.9
26097,5209,9.9,0,15.8,1.9,14.1,0,48.9,2.8,11.8,1.6,37.6,15.5
26099,336379,4.3,0,4.6,2.27,19.1,0,34.8,3.8,8,0.8,10.9,11.3
26101,10142,10.8,0.1,21.2,2.26,17.8,0,48.7,2.5,13,1.9,24.8,16
26103,26457,7.3,0.1,23.1,2.06,20.4,0,41.8,1.7,11.2,2.5,21.9,11.2
26105,12248,2.5,0,21.8,2.21,20,0,42.5,2.5,10.7,1.7,3.4,15
26107,15478,7.1,0,13.5,2.74,19.5,0.2,45.1,3.1,10.1,1.1,20.7,13
26109,10679,2.1,0,24.7,2.17,17.5,0,46.9,2.7,12.1,3.1,2.8,16.2
26111,33617,3.2,0.1,7.5,2.17,22.1,0,38.5,1.9,8.4,2.6,25.1,11.1
26113,5866,8.6,0,11.5,2.51,19.8,0,44.5,3.3,9.3,1.2,8.3,16.4
26115,58566,9.8,0,15.2,2.39,24.1,0,34.8,2.5,9.4,1.8,8.5,10.8
26117,23284,5.1,0.1,18.3,2.67,20.6,0,38.5,3.7,10.1,1,9.8,16.7
26119,4070,10.5,0,4.9,2.2,18.1,0,46.5,4.4,15.4,2.1,9.8,23.5
26121,64490,6.3,0,16.6,2.38,19.2,0,40.3,2.9,9.8,1,8.2,14.4
26123,18339,3.8,0.1,13,2.49,24.5,0.1,43.8,4.1,10.7,1.4,5.3,16.9
26125,493489,5.6,0.1,7.8,2.15,19.2,0,30.1,2.2,6.6,1.4,15.2,9.2
26127,9822,3.3,0.1,17.6,2.9,23.7,0,47,5.5,10.7,1.7,13.5,17.1
26129,9434,3.6,0.1,10,2.21,21.2,0,46,3.4,12.9,0.6,10.5,20.4
26131,3084,6.5,0,33.3,1.74,18.8,0.2,58,2.5,17,1.1,8.6,14.9
26133,8757,3.6,0,13.5,2.47,20,0,47.8,4,12.5,1.2,17.9,16.5
26135,3686,6.3,0,4.5,2,17.6,0,49.5,6,13.2,1.1,2.8,20.9
26137,9956,2.4,0,6.3,2.25,19.4,0,36.6,2,11.9,1.7,11.4,12.2
26139,96283,4.7,0.1,10.5,2.37,24.2,0,34.1,3.3,6.9,1.4,13.6,8.2
26141,5999,11.4,0,15.4,2.12,19.2,0,50.6,3.8,13.5,1.4,14.2,15.4
26143,11543,13.3,0,4.6,2.15,14.4,0.1,46.2,2.8,13.2,1.7,16.7,23.9
26145,77925,5.6,0,18.5,2.25,18.5,0,43.2,3.4,8.9,1.4,19.4,14.5
26147,64143,5.4,0,17.8,2.32,22.4,0,36.3,2.7,9.6,1.2,9,14.7
26149,23270,7.8,0.1,18.5,2.52,19.1,0,40.5,5.4,9.1,1.8,8.1,12
26151,16280,7.9,0,22.4,2.41,20.9,0.1,48,3.5,9,0.9,5.6,13.8
26153,3419,7.7,0,19.6,2.42,15.7,0.3,52.7,4.7,12.6,1.1,0,19.7
26155,27409,6.4,0,24.3,2.29,24.7,0,37.7,2.2,8.9,1.4,6.7,13.1
26157,21304,6.2,0,21.8,2.33,24.6,0,44.7,3.4,10.3,1,16.3,15.4
26159,28367,8.1,0.1,18.9,2.53,21.9,0,40.4,5.6,9.6,1.5,10.5,13.8
26161,138067,3.1,0.1,12.1,2.2,17.4,0,29.8,1.8,5.3,3.9,22.6,6.9
26163,667275,7.7,0,20.7,2.49,13.4,0,42.6,4.7,7.2,1,10.8,15.2
26165,12673,6.3,0,15.3,2.56,18.7,0,40.2,3,10.6,0.8,9.1,14.8
27001,7609,6,0.1,11.3,1.9,25.6,0,49.1,2.5,15.3,1,5.7,14.9
27003,124477,3.6,0.1,2.9,2.46,26.7,0,24.5,2.2,8.6,1.3,9.5,8.4
27005,13562,5.1,0,12.8,2.14,28,0,42.6,2.8,12.2,1.7,36.8,9.6
27007,16739,8.3,0.3,10.6,2.49,23.5,0,42.9,2.2,10,1.6,20.6,10.3
27009,15632,4.6,0,13.3,2,25.2,0.1,31,3.2,9.8,2,5.3,11.5
27011,2282,7.5,0.2,31.8,1.71,25.2,0.4,50,4.1,11.2,1.1,13.2,10
27013,24847,6.4,0.1,23,2.27,24.1,0.1,36.1,1.7,7.4,2.2,26,7.1
27015,10679,6.3,0,32.9,1.84,27.7,0,45,4.3,10.2,2,23,7
27017,13398,4.6,0,17.3,2.18,25.6,0.1,34.6,1.8,11.2,0.8,13.9,9.9
27019,34421,4.1,0.1,9,2.24,25.3,0,22.6,2.2,6.6,1.7,7.7,4.8
27021,12856,3.8,0.1,7.6,2.17,24.4,0,44.1,2.3,13.8,1,18,12.8
27023,5036,7,0,28.2,2.28,28.7,0,46.3,5.7,8.1,0.7,18,8.8
27025,19808,3.2,0.1,10.8,2.15,34.3,0,25.9,1.4,9.2,1.3,5.9,10
27027,22674,6.7,0.4,12.4,2.09,21.5,0,30.8,2.5,6.7,4.2,27,8.6
27029,3486,3.5,0.1,18.1,2.23,32.5,0.1,45.9,5,12.8,1.4,21.8,13.9
27031,2652,3.9,0,9.8,1.55,24.5,0,52,1,11,1.1,34.8,8.5
27033,4779,4.8,0,29.3,2.37,25.8,0.1,51,4.3,9.6,2,10,9.6
27035,26365,5,0.1,10.3,2.14,24.1,0,37.3,1.7,11.8,1.5,20,10.9
27037,156466,4.2,0.1,4.6,2.31,21.3,0,23.7,1.9,8.4,1.6,7.5,6.7
27039,7556,4.4,0,22.7,2.35,34.6,0,31.9,1.8,9.4,0.8,16.4,7
27041,15559,10,0.2,14.7,1.85,26.6,0,37.5,2.3,10.5,1.1,7.1,8.8
27043,6374,3,0,39.3,1.99,25.9,0,49.1,3.8,10.7,0.9,1.8,8.7
27045,8531,4.3,0.2,37.8,1.98,28.6,0,42,4.7,9.9,1.4,36.4,8.4
27047,12993,8.3,0,28.5,2.08,24,0,44.8,4.7,11.1,1,4.9,9.6
27049,18793,4.9,0,25,2.01,28,0,36.7,2.4,10,1.6,12.3,8.4
27051,2530,7,0.3,32,1.82,33,0,43.8,2.1,10.5,0.9,0,9.1
